fctype,fcid
Platinum,ed89cd01-6a99-4f40-b8c7-6bee02751065
Explorer,6a663fd4-fb14-434f-8151-e7f654df026e
Explorer,2c15a9a9-93f5-44c7-bbbb-20b4e3796bf6
Explorer,01e7b5d0-0e61-45ac-9b31-eb5f99ff01b9
Explorer,83ef83fa-5159-47e5-af3a-a259ce8d21aa
Explorer,7f26b785-d514-4269-9bb2-c8a23017528d
Platinum,e2c6cf49-ecf1-42ab-9b29-de4ff9d76bd0
Silver,4bac5235-9f0a-45f7-b88c-552e96301969
Silver,fb0e0b26-feb8-42b6-9ce7-02ebf10877b7
Explorer,87520389-39e5-45e8-bf10-fc38c98e33bd
Explorer,3e003930-d9e6-4526-a04a-c1c0f54a8d78
Platinum,0e153ac2-aa02-4b9f-ac71-14ec1652fb88
Platinum,9c198fb1-79af-4551-b5a9-780e6e6daf6e
Platinum,73293f2f-0a1d-4d09-8f92-bb9ad23a8225
Silver,00fd7f27-3889-4c4c-8300-705537e1ddd7
Explorer,bb1c779b-5abd-4cba-bb9e-12f55d69ce7c
Gold,93e3b9b2-a83f-4fa1-a708-f86746c99751
Silver,0cc911f2-3ad2-44f9-945a-6d5d511bc830
Explorer,bccdef5d-69a6-4350-8e76-0e753958b0f3
Platinum,7ffd85ac-5171-4823-8f8b-99633969be4b
Silver,70068445-211c-4e9b-9a83-5a186284a62e
Platinum,00286295-f7c0-40e9-a9b5-54af52c8a035
Silver,5694e075-9daf-4154-b4ca-0d3ed8749cee
Platinum,aa9ee507-6f8b-401f-ab13-0cab4d5169e1
Gold,dd6a7c90-a018-439c-83db-6c0d8b634681
Platinum,953a455a-519c-433f-8b77-635b4bfe8eb3
Gold,4d253365-bf40-4d5c-94be-82e4b85fbcb4
Gold,09487bbd-4902-474f-89c2-43724474b38e
Platinum,438053b9-5d8d-4cc7-865c-51285fd52798
Explorer,9894179b-f254-43ce-b472-c8ac48c2f505
Platinum,9d6a80b0-033a-476e-9eb8-bfc512a33d8e
Silver,9386e418-c00a-42f4-bc36-97500857d4b5
Silver,12cfad95-3ab3-480f-b34f-43afe56d5544
Platinum,87b60614-014c-4e21-bcfa-204d3c96f563
Platinum,8996cbe7-c866-4b56-9ea0-7e5c4d4a799a
Silver,1a5d1fe9-63be-4181-a3f9-57074e85a5e4
Platinum,7f15500d-6ef1-4821-b269-c76cc8906182
Explorer,d93be886-e73e-41b1-818d-23534cb14fab
Platinum,327cff4e-b4e4-4b4b-86e8-9609e8176824
Explorer,6e399285-11fc-451b-829d-ae705642983d
Platinum,bdcce05b-e9be-4923-8cb9-d14fc27e3b6c
Gold,69ed1d2e-b172-4a1d-828e-bbdd825e8e34
Explorer,e722d918-a6d5-4f06-940a-241343560b05
Gold,5c2d55ad-c7a7-48bf-924b-5c7721cc2543
Platinum,f0b1607c-9b71-4eb8-9900-bdb2d20f2ae9
Silver,82e42059-32b8-4bc4-b3ec-ec70c5c17859
Silver,d76f378d-562b-40f9-a6cd-08d8cfe74c2e
Explorer,8f9aa903-4885-40e1-82ea-cba1703783cf
Platinum,d3dcb3ce-cb7c-4a9b-a05e-9e8d96c8b87a
Gold,bec4d84e-2b69-465a-92d2-1974e2208f42
Gold,2bd6398a-e642-49df-9c74-ae7b17901cc5
Explorer,9fd0e340-e1b1-4204-b9b4-7927c87ec078
Gold,067389c2-079e-4b27-8614-bb1eeb46b970
Platinum,cfa26184-5088-47c7-92bc-35e6a5cd5ff1
Explorer,f1e63086-2c58-43a9-a9f5-1a5430c83d32
Platinum,6ddaf47d-8043-477d-8c2c-2b6b00e02f61
Silver,89c790a2-77a1-4a2d-a37a-324b25901a58
Explorer,cd67ca01-8a02-41b0-9605-5798466cdee1
Silver,c1afd30d-26e5-4700-a460-40a4a07ad561
Silver,39714b67-a405-4d8d-8030-89e2e425cc29
Silver,c5f8b6d9-eecb-4927-948b-579050bae02d
Gold,d325e2f2-9244-4a56-8512-7ab268eb80d8
Platinum,3a666eb4-72e7-4aeb-bd56-d40ac45950a5
Platinum,a8a85241-593a-459e-accd-c9651d3f055b
Platinum,465d238a-b9e1-4211-9d24-3aac0b225ee9
Platinum,b1cc71ce-26b1-4735-a069-32fa41fd696e
Platinum,770540e7-2888-4c50-a199-1cdc857acb9e
Silver,97e7d169-75aa-49d3-ba72-0458cca51ead
Platinum,2ed57091-895a-44ac-b1bd-7a944da07773
Explorer,4ecdc1ae-14ea-4856-87a6-1f7e9fb95a17
Platinum,d5715db5-6614-4290-8484-37694a1024af
Explorer,22bd9eac-a322-4bf9-b599-bfc536243ecf
Gold,f4fe8df9-26be-43f3-9cb7-cb6b1d3773c0
Gold,55ff15a3-5e83-49cd-9c2b-a17100b687bd
Explorer,335d04a9-f8e0-4b34-8845-12446f698d54
Explorer,5d738e1f-874c-41bc-b41a-94192a679660
Gold,9a800757-b063-4abe-b595-59628697acf3
Explorer,6c4b61f0-0111-4d18-964f-6d6408bbe91c
Platinum,b51029d7-54fd-4861-9d84-0a19634d5839
Gold,04c37cd3-8bf7-4a1a-9188-24678c41c350
Gold,b98cba7f-660c-4d25-b3ee-1dbcd28c9eab
Gold,41e9cf69-1deb-4df0-ba0e-b9823611e91e
Explorer,34a24f0c-9b12-4441-987d-ab8143fbe1e2
Gold,d5f2e9d2-1986-4fdc-913f-178e6a00dd7f
Gold,eb5c8563-946f-483f-9dc9-4d4adecf5bfa
Gold,ea4903f3-462e-4186-ae66-197b7881e204
Explorer,9a463ab0-de8c-4d27-a32d-98d04b2634de
Gold,26435a42-836f-4e18-9b4b-289f3582fd57
Silver,932f7755-abb2-4108-9496-3403d0ff60ea
Platinum,8559f3fa-0439-4b95-b311-d851fa1af03f
Gold,86d6c2fd-9784-4528-a0a9-e558df8d7e96
Platinum,d221836f-19e3-43bf-b4df-87cce93b538a
Platinum,90136959-bf1b-4319-8191-67408cb400d6
Gold,21afd6df-8e7f-452e-af78-7f8b6cac17ac
Explorer,16410544-93b2-4080-8992-f103f5a18b2d
Platinum,96136bc6-4dcf-46b0-8a33-194c7086bbee
Platinum,58a03343-97fc-4e47-b4d0-c73a5625844d
Gold,996fffd7-10ea-492b-9672-ca73c51aada2
Silver,962c435f-4cd6-4205-8938-20ac1c68c616
Platinum,83a110aa-00b8-4d68-b8e2-99a152856c32
Silver,d9759edc-cc6c-4387-8f5e-2b4eda464f30
Explorer,33a155e9-eff3-4ffe-85ed-0431608738f9
Platinum,2da39f04-9491-4467-aabf-e76437709ed1
Explorer,4d03dfe1-2ebc-4c86-97d6-c124426c5875
Gold,75a7307b-11d1-4232-94ce-0e36e06ad461
Explorer,832d92d5-c304-40e5-af7b-9143c01f8cd2
Gold,023ce187-7562-40f8-9bc8-7f8ad845ff96
Explorer,5f3fc542-3e61-45f7-87fb-24a50d6b7715
Platinum,45d84acf-2c80-4047-a72d-99f4c4ba6c79
Silver,97d6ce1e-ad25-46e8-9789-9088e87e05df
Explorer,622da7a4-a07e-458b-b60a-fbce3d0d31c6
Gold,8c83eb88-9bf8-4af6-846d-ef99b00ad38c
Silver,71ee8d26-777b-4064-b271-385ae42ee95e
Platinum,395ebe45-3624-456e-b0e8-b6eb139fbf11
Platinum,8d5026c9-ad9c-4424-8e17-e6c2355060d0
Silver,76f61736-6bc5-4778-8a59-de0eed882615
Explorer,c8b95013-76f7-4c68-a252-ac03e4986c41
Explorer,8f8c675a-5a67-4878-ab70-257329c3686e
Gold,3eeb5eb6-8a49-4804-b520-5d059b619332
Platinum,cabe48a1-74c1-4aa5-af09-d17add0e11fc
Gold,15a4326f-0486-43db-acc2-3c509e3f1ee8
Platinum,33b585ad-5698-403a-a518-629a03802486
Explorer,598f79f1-bf88-410a-ac8c-63065f58b72e
Platinum,14623fec-34b0-4ba8-ae2f-58f8f64fbd41
Platinum,f13449e9-a918-41fb-8f79-b0948cb6bf04
Silver,ec4eebb1-2ced-4a41-81f9-c7dbd4af0223
Platinum,3bb734e8-b9d8-492d-938e-56d482188951
Platinum,444ac588-bfec-4053-98a9-05c884a2b0b0
Platinum,54517619-2653-4e3b-9ad0-7c58978f6528
Explorer,3cdb8fca-21f1-4464-b5d4-8793d18b1888
Platinum,b247c9d2-86ea-4d21-b854-4bd2984990ce
Platinum,4628bc54-e152-47f7-ac91-793d428eac76
Platinum,6d9600b2-ad9e-4c2d-931c-36a9f2e2fd0a
Gold,3a1da4cc-1d3c-4257-bda2-c077b616efd2
Silver,10b4120d-cdc5-4041-801f-f39966c34845
Gold,8cc437f5-4716-4278-88fe-b33e0ca7e7d6
Gold,a4f6037d-73f8-4850-983f-87feba676e36
Silver,7325afcb-2d85-4090-aea0-f6016456e023
Platinum,afa5c592-5af9-42a0-a562-9a0023ea3256
Platinum,c385d985-c3e4-42aa-bae1-e3abef538554
Explorer,ebbc8807-05df-4aef-b8d9-aef8bb20bb4c
Explorer,4d87fa71-088b-40a4-b6c7-ecb399bb629b
Platinum,06959bd0-22e0-4281-b382-b32b27efa52c
Gold,26098c17-dfb5-4b15-a64f-efa798bbc867
Platinum,8693b2d5-18a5-419e-ac8f-6cc66e295655
Explorer,8c4cd336-c21b-4a69-ba06-209daa7b882d
Gold,a0d0b8f6-df90-4db5-92ad-5167fec28e13
Explorer,d2a99332-9688-4c6f-bdc3-752edf05e6ce
Gold,9bedfc56-aee1-4eab-93e4-073ff01bef98
Gold,4f5a005d-64c6-4730-8413-46655fec021d
Explorer,0fa224c9-91c8-4ee2-a610-0d34c7429261
Silver,f9833475-c7d5-4027-ac88-f61c0f681527
Platinum,e24beb0c-c0c9-47d6-afaa-00905b967257
Gold,0b860b19-b65f-4817-8724-d11159cd07d4
Silver,0a071d37-171a-4b62-bc40-72f2bad46a3b
Silver,8f1a03b3-d393-4478-be67-8e2358ed98fb
Gold,94df2664-18b5-44db-bfe2-3d0b8aed8412
Explorer,3499e287-04aa-4529-ba75-56bfbaf746b0
Platinum,ab38fe9c-acdd-41f0-852d-4fcb50e4c36d
Platinum,9f48b516-7c25-419f-8dbc-7dac5b4f54bb
Explorer,76cfedfa-94e1-4866-8b0c-f6424e8fb7a8
Platinum,81467a60-8893-4209-b023-34042c116091
Platinum,afbdb145-e3f5-4ce7-ae35-99c30c8275bb
Gold,dbbc414e-70db-41f4-86de-ecc8ce5f69c9
Explorer,b694b19d-08e3-4c6c-8a61-815eae4073b1
Explorer,b77878be-0904-4294-ac01-5b4b9296485b
Explorer,9c210e92-aab3-4334-b566-f06ffecf9819
Platinum,aee0feeb-b6ff-4bdc-a7c1-fb948ee8df45
Silver,07c2cc87-5247-4b0c-8e76-f055b89c7751
Platinum,4d209593-2c5d-41ef-8e3c-dbf73752b6fe
Explorer,e20e429c-8e42-4732-b979-c407b334b615
Platinum,397bb822-7b9a-4004-a5be-797b31f3b3ba
Gold,b5d1d1a4-f526-4c76-8253-21b7d0c02fc5
Platinum,9d3c7e7e-ede5-4b6e-be27-1c4fc5464320
Gold,78ff5d1e-4cef-409a-adb0-0fa7e125a701
Gold,34bcbcbb-ab39-4bb4-8a34-aa0f1b7cb45d
Silver,d788bc77-151b-4e07-a3e0-3cf692555429
Silver,4d04476d-766d-4da5-bff6-a6cd2d8e2a2e
Platinum,aee577d8-ed36-4503-aeee-fef52a035769
Silver,248a7061-54cd-45a1-9818-dbf104b05f76
Gold,59757f42-127c-4bf7-b2b1-aedbe0a13e69
Gold,3474d386-f370-4eef-818b-55b0f8041461
Gold,883ce561-41c4-47dc-ba86-3f6aecc7c5b3
Explorer,e8554abc-cd37-4d26-b69c-bca324a1b865
Gold,97540811-786b-4712-aa7a-bb3099636ca4
Explorer,70a1fdd3-ade8-4e85-aa3d-d07a600ca7ef
Gold,c39cb545-6339-4ecd-ab4f-a7ed7945b126
Silver,5046a0f0-25cf-4e92-bf7f-e8403115b2b4
Gold,e9c22a56-936c-46c7-ac25-4c3ac51b71d8
Explorer,8ebcba9e-b530-4fda-98d3-a1e26b410f41
Explorer,6aed1ce1-23a8-40c3-ab1f-15335864300b
Silver,2a677d15-3251-42f3-9bff-7b9020f98d42
Platinum,708c9b3f-ccde-411c-a12e-a323527fe931
Platinum,4a25d864-2eb0-4525-8eea-63e2c61eb5cc
Platinum,5d783920-513c-498d-afa0-5456b22beb5c
Explorer,917c1ffc-d723-422b-9484-5492fe2dab7b
Gold,d9977c99-9d3b-4796-b348-0f94cbca2b21
Silver,f6c95620-6096-4a10-8429-fef43759366f
Platinum,f7e0ac44-b3af-4083-ab2e-5f46739b3920
Gold,e64ab344-0400-4e6a-9c5a-0abed2c38446
Silver,fea30f47-f750-486c-b19b-c7d718d7e235
Silver,c91f71a0-871c-422a-b497-d80d3bf6a9e3
Gold,677794b8-482e-4858-9e02-3e1129b9255f
Gold,28cd1bf7-dcbc-40fe-b4ec-92da25d3c80d
Explorer,641b32f0-99c3-43de-8e21-7daaad1ce1e8
Silver,1410388b-5dad-4d3a-815f-4d1bc4b5e505
Explorer,f7865ca6-cb82-4a54-8ff8-a101c49d000a
Silver,6e3b3dc2-ef89-46e1-899e-1c92b35d89f8
Platinum,133f98d1-317a-4c81-b58d-8572e49c961a
Silver,d6d6be37-f506-4587-94d4-48bbbf9210bc
Gold,9407efd3-9509-49fe-9533-36c1c879d650
Platinum,7425a135-e97b-481d-9823-58de529cc949
Gold,3fa3f88a-1e81-42a6-a2ac-b50b5bc2fdd8
Explorer,6897fb3c-74dd-4ee5-ad2e-333604accbbe
Gold,61bb9540-031e-45f1-83ba-328687ce3f7b
Platinum,8e357aee-6a9c-4492-bb80-257c357dacf9
Platinum,c5f9c2b0-1775-46a5-8ae6-a9092c5e3440
Platinum,657d8b72-e5fd-46ac-a6e0-68b2b3032bc9
Explorer,04b7f0fb-1fd4-415f-bdc0-8b51f4781f3f
Platinum,5e98b33c-43bd-4d76-aeae-b52535be23f9
Explorer,67dfef33-fc12-4a21-a600-13448e736608
Platinum,0b2401a5-fe31-412e-81f2-75b81c4e6229
Explorer,7ef7147a-cdc5-4dae-99a1-9803193b06aa
Explorer,20528f6f-850d-4bc1-b80a-307e18ab8913
Gold,73144c25-d4d5-4b5e-b1c5-951c23c36198
Explorer,e2d6b2a3-a458-4ebb-b2ce-dc36eb5d3cc4
Platinum,1b4fb5ce-6a19-40ec-8f51-beaf6a973aff
Gold,cf26adf6-470b-4dc6-ab2d-5aca7cad3423
Platinum,ffdff70e-6ccb-4b0a-9632-edd0fc92a3ed
Explorer,6830fe4b-1ad1-4653-9d85-1ecb31d9727a
Gold,6bfd8d64-42d9-4e12-841d-339a17caeabd
Gold,ed7c0f2f-aa96-49ea-8e7c-f6d1c6b185aa
Explorer,5cf25a49-be08-41ab-9e7c-0fe05c330c1d
Platinum,448ec40e-da19-469b-9cec-6fd04168294b
Platinum,506435ea-dff5-4e73-beb0-60da9e5ea95d
Silver,f003bd89-e905-4df6-be9d-466aab59c826
Silver,3425beb3-0031-4c66-ad06-2ddde188865e
Gold,d7b59035-7070-43c7-9672-06ee9086bae6
Explorer,986bfa3d-1b6d-4d51-a780-cb6100b28553
Silver,5e6bad11-2663-4fb2-9d44-1ac9d43094e8
Silver,6fb59e6d-e5eb-452b-80e7-02795fc7df0a
Platinum,86c3516f-1e84-4e7e-b3f3-15c1c8f2aee7
Silver,929ee4be-7164-44ce-85b7-d8badd06c49b
Gold,a2489d47-41bf-4011-bd4d-691ea1f5baab
Gold,6ce2b7e5-9011-412c-ae2c-825abc0e8e97
Platinum,0000452a-4a1d-4636-9b1c-cb5d055583e0
Platinum,dfe768ee-06ff-40f5-9a75-fb455cd4f03b
Explorer,fd39617e-bbe0-4850-ae83-5457b6a995b7
Silver,83e4e651-3972-46c0-ac34-50841bb4f18d
Platinum,489c8980-fee0-47d2-9941-473de749b6dd
Silver,2bf4615d-9144-4bd9-af58-95e672d83d1d
Platinum,86d51834-564b-428c-978a-ff235375a6e9
Platinum,c8e1baed-b8a4-4857-a9b4-1b478e7de86c
Platinum,58feccaf-353a-4ed9-ba94-14eec9025a5c
Explorer,79f06e3b-222d-4d15-bdf3-f10eea8beccd
Gold,6195762e-b52a-4223-a0f3-573e95931cfe
Gold,52b5f4ee-d2f9-4181-8d72-a5a5e4e822e3
Platinum,b0b52028-4b36-4fc6-8478-8f9ba68bf7b8
Explorer,4e7b9d04-2010-4366-8589-cfdd26063a9d
Explorer,05f26a4c-a0f3-4673-ab03-08cc1c6ea6f5
Explorer,69d14042-f4ff-4e20-9449-819bdf84e743
Explorer,31e5112c-3a74-485e-b9a4-395a7ae29eb0
Explorer,aa8ba734-756e-40ba-81fb-e8f0f23352c6
Gold,f5ca001b-9c9b-4538-8438-0ce5cdd89807
Platinum,485f742e-67b7-4254-8a84-32035bce7f23
Gold,b463b229-0497-4a39-9063-e1403b964d04
Platinum,f3feaec4-a515-4ab3-86ff-d5f43edccb1c
Explorer,a223a7fa-fdb8-4337-930a-c56acc885f6f
Platinum,e815c562-e24c-4b09-919f-1503eb03a1db
Platinum,78c533c2-9dd4-4fc2-8f53-632a297eae74
Platinum,4a533af5-1d16-4631-8782-426e438bc819
Gold,9963e5ae-f69c-4606-aca4-a663cb5499a2
Silver,b7862565-3e63-4ceb-87c6-3181407a927a
Gold,31c71978-6f17-4f29-b994-0deaa3dd8339
Platinum,3dee873c-f28f-47eb-9a33-ad1314e45326
Explorer,f5ce0aeb-b9a1-420f-a93a-32a20d3bb423
Gold,65a0fc38-d045-49bb-a477-6e2be4a345d2
Silver,1622f875-204e-4d73-907e-8b00566f7b3d
Platinum,9ef0937b-26d9-44ec-a831-d64455c26237
Gold,e05b8174-f88a-4046-a7d1-690528c651fc
Explorer,716713ba-e92a-41d6-b1ff-6fc6dab2e102
Gold,507d0aeb-caf5-4dc7-81ab-cec0b0d6003b
Platinum,6287acc3-f93a-467b-9138-327d7f0969af
Silver,b37b390e-f1ca-454e-adc3-d0b471171518
Platinum,5bc8ba1f-1f4e-4207-830b-ce0f6f3133c7
Silver,1b9df761-9f16-4be2-bd27-ff7f67b9acb5
Silver,d6a2f523-3b56-48cb-a9cd-4d03f89456fd
Explorer,a6dfd0da-c0dd-4b7f-a202-f5a3e86be9c4
Silver,35b15cc3-367e-45e6-8751-c51c7b1b23f8
Platinum,19d42e8d-6a62-4866-88cc-23e03251c559
Explorer,445fddd9-7373-4bc3-aea3-06f11d8d643f
Platinum,a0ab0ad5-c64d-4855-910c-fd913502643e
Platinum,e8fa09b5-9b5f-44c8-90be-88e9bf771844
Platinum,10c0c1ba-9010-471a-b237-7e20aa0f5642
Platinum,d2865ad8-46b3-4f13-bc2d-eb169e5b9929
Explorer,357a3585-7b90-4957-a2af-5d230f8f648e
Explorer,76f97053-7a39-4e1d-aba6-0ff257acb01a
Silver,708aa197-9590-4f81-84af-8c9d70ffe915
Platinum,fafacbe3-c6a0-486e-b545-753e94103def
Platinum,24a8e6ba-0088-4192-ab82-ff013d0a555e
Gold,9aa51496-43a6-477a-a2e4-d524ad520da0
Explorer,1d278e11-277d-4ab9-a612-366b4fae5c3a
Platinum,b7ae1cd1-e31e-47dc-b95d-2a2608b28fb2
Platinum,ead0f0e6-6570-4398-875c-d6eec30c29df
Silver,7f4af4f7-19fb-410e-93e1-757ddcfd1c37
Silver,f97b09a3-e256-4117-bbf5-3a49f9db1673
Silver,6c9efe17-de8f-401e-ba2a-f9f6613cc307
Gold,814aa8b5-322d-416b-aa4b-25beab7e57ab
Silver,646f264b-45ef-4f28-a76f-dafe433e2799
Platinum,c6257a5d-54ac-4dd5-820d-254abf3ed9c3
Explorer,44e8a49c-db1b-4dda-8557-ba83348016ba
Silver,31a89b06-f7bb-49ce-8a4e-0a89003e6061
Explorer,4b4a18d1-ee22-4ffa-a20b-f40244666b01
Silver,d184bf5a-18d5-4731-8582-2b0eabd52210
Platinum,8a5d5233-f1a5-4ae3-83c8-077bd1f39c66
Gold,36713701-b705-42e4-88e7-82b852645bab
Platinum,e93e1259-7dfe-4914-8257-8c2808139056
Platinum,3135ed94-4779-4581-befb-c055b480d410
Silver,7ac70564-1e73-4d90-89d6-04bbff277df7
Platinum,925a446b-3144-400c-840c-247029918118
Explorer,2792dd8b-acd6-4420-ba4c-52a81a8b2244
Explorer,951378ab-1ce0-4319-99e8-1b85699d848d
Explorer,7a9ee6f6-69c5-439a-9acb-963c4438aae0
Gold,4eb7c7cf-b4df-4cf6-b61c-9ae22e0e455e
Platinum,7afcd71a-ab04-4969-b5ea-d0a3a13d6534
Platinum,cf7d8528-f37e-481c-bfa7-43b7107b315d
Gold,9f0828ce-e03b-489f-a491-4edc5fd5553a
Gold,5638992b-eb9c-498a-8679-46899b93aa5e
Explorer,aee8d7b7-9d69-4b40-bec1-405d94b7ba99
Gold,e195036b-8f7e-4cd5-bcfc-f0c71217b69f
Silver,d3d64177-ac61-4ce1-9022-c3ecb387d92d
Gold,290281cd-6fb8-426a-a57b-bdf861bbce68
Explorer,af738088-a869-44e7-bb85-9be7afb66c17
Gold,5c503fd8-89ff-4e94-9ed9-5dcb105ed3e1
Gold,0e82d6e2-7ca1-44bf-ae66-ecf748f0be7b
Silver,fd456f50-146e-43af-8335-cb734cc11e36
Explorer,f11bbf4a-e120-49e0-8006-4ca26f8807c3
Explorer,a0e53e16-65de-4c77-9103-7356e1e7773a
Platinum,1b368d7d-6502-4ec5-8572-72eb099ad01a
Explorer,5e3c3546-7d04-4056-95eb-a3d52ba297c1
Silver,fa535df1-089b-4dff-8129-595d8e9599a2
Silver,3a669ca3-ed73-4ca1-bbe8-a0edd0f83bba
Explorer,cbcb577c-dd7e-4f3c-bf58-7142f0139e00
Gold,a674faae-5ddc-42c0-b027-8b6b73ea37c8
Silver,f5da2b84-5480-423c-a76a-de960a854175
Silver,68466bca-6b99-40fa-8fd1-dfbdcff12f0b
Platinum,1bc30576-7fd1-4d2e-9da5-59081af25cf1
Platinum,36292f77-8037-4512-ad81-465612927aa2
Silver,872d887a-139a-4448-ade7-d15504f1dc72
Platinum,f52fd9fa-d871-4fbe-89ea-05b3f607661b
Explorer,c7b36c1c-238b-425e-80d2-e57d23788be1
Platinum,032603cb-9932-4290-a9ad-d08c9cc2d4fa
Explorer,57a6928b-00bb-43d3-9c73-1e294807bea9
Gold,d4679cad-23fd-433d-b4e2-43da47f1a515
Silver,2308abc2-b57a-4308-ba50-28bcf391e40b
Platinum,9d579914-2447-4be8-b497-fa42a3cbc7f4
Explorer,e0efb037-f640-4fd2-ba34-165deef8a9d9
Silver,0d6d494f-5f8e-4dce-a257-007f93660551
Gold,03dcfc4d-fa1c-4b4f-86e7-dbd6c7f9ec66
Gold,ebe51aa9-8419-49d0-8f19-a1cc944333d9
Silver,633ead14-7b81-4791-8f87-ac40346f8ac8
Explorer,2aad9bc7-7e44-459d-8bc5-579701b43e92
Platinum,45640228-b374-452e-ab7b-20785779cb80
Explorer,c9978c12-5f30-4f77-a658-8a472e8a825a
Explorer,ce4dd856-4e78-4fb2-b558-2cd7b2ceb96b
Platinum,3e5e346e-51fc-4169-89e9-0daae18756cd
Explorer,a1b9f4b5-0d79-46a5-96b7-e71a05c1f843
Platinum,48601b6f-3872-40cc-affd-390bc050100f
Platinum,f6e56967-2576-4539-bc40-f7c356224093
Platinum,bbb122ba-473f-4924-82b9-24dc2133da93
Explorer,6a10f203-d60a-4504-84c5-1adafa301e84
Explorer,c6477a44-270a-4798-942d-be1f6bcc7b91
Explorer,82c1f71a-4269-4524-bc31-1e0969a8bf65
Explorer,ca8a0205-a70e-4055-b552-0812f3f2ac51
Platinum,abaa3813-fafd-4954-8b66-2d6231faf80f
Platinum,20f98a33-5a95-451b-a3c8-b38e0ef6252f
Platinum,579f2f98-7545-469b-ad81-242d67d73140
Silver,ad69da58-f5c5-4bbc-95fd-f4db94d9fb1d
Platinum,d7bccdbd-f5d6-47f2-ba08-3131f47fb018
Silver,cccb341e-9051-4065-900c-3c364f5028cf
Platinum,ca9083fa-f282-45c4-a725-0bee4bf83924
Gold,6475d8ef-fc3c-48f0-8172-12669e70673c
Platinum,8d68ade6-ddd1-4db9-87d9-e498836e5f41
Platinum,0f7ab1aa-e468-4083-9745-63ab06a8b9ac
Explorer,2388ebbf-654b-4995-a7c5-b6d257018c8e
Explorer,18306804-53c7-4adc-b5dd-eb0f503163db
Gold,c829ced0-3f69-4978-aa3b-96098a94687b
Platinum,fa86c8f8-4702-44de-aca8-52aafe4c4a1c
Silver,453e311e-5982-4a58-8288-aadb4673964d
Gold,a7ebea9f-a076-4211-ab8f-c9db7e2a7c18
Platinum,076c2206-b6cb-46d5-91ee-645eb77a71ce
Explorer,1bd74061-0e3c-4c12-89c9-81f0517eda1a
Silver,ab1564aa-404c-4e8c-a8b5-c972334a6881
Gold,0ef4f030-6043-4f5c-a9a4-22d59605f03c
Gold,a06d3ab6-0676-4be2-9948-1330f3266f6c
Silver,d06785b5-afa9-4313-9846-38cf72af2c8b
Silver,09d55404-1dc0-4992-82f4-40ee04ce57a6
Platinum,f9b0a8ae-2077-46b8-8562-5e1aa78cfaff
Explorer,69533651-851d-4395-91d8-7d815e3f5bf9
Platinum,e9f4a60e-b442-483f-ba8e-5d7df2696d30
Gold,c67416a0-4fb7-45a8-a69f-e4424d3392a0
Explorer,b2ed0d3e-d7ae-4c50-8628-9acef0936fe3
Gold,960f07f9-5156-42ee-8b68-c5e501873997
Silver,1ca9fe71-9668-403a-a630-25d60f9126f3
Gold,33620ac5-a877-442b-9745-dbc830ba1d28
Explorer,a5c09caa-cbc5-4c1d-82fa-8409754fe761
Silver,7089da11-6d3c-4ef2-ac94-e9a5736bcb5d
Platinum,510424db-f050-43a2-ab1a-fdd837cf7386
Explorer,b512f8eb-92f2-4316-ae4e-f91945e1005d
Explorer,651edd63-ce09-4111-8dbe-35e41e7fd258
Platinum,bfefbfd8-442e-4b95-a858-e1bb5200f330
Platinum,6ec9518a-74ce-4862-85e1-c16eddbd3f52
Platinum,fbe85c7b-6061-4581-bae6-3f138af02ffb
Gold,c0a22b44-8cd3-44a1-baa3-4059862cc8da
Silver,539f9ae3-dab5-4396-9017-1c1882168f60
Platinum,be8aee20-42d1-4d63-8956-0568eef80e46
Silver,2f1ceb2c-ec45-4734-bbbb-a80f2f7cae44
Gold,73762d1b-d922-40d8-a2ae-41234f1a8116
Silver,6b279983-34ab-44db-9ae2-41f4c92dafb7
Silver,3c233f96-599b-4501-942e-24eaf9619919
Platinum,85b64ef6-5d4f-4d3b-a644-0c2c9cdced94
Platinum,71b4a040-8552-4f43-a082-3c4249a5b101
Gold,1bbdf6c5-bc47-431e-a81c-bb638a6aab20
Explorer,4d364f36-cf46-467d-9a20-e4806aae2575
Silver,3882cda2-b27f-4d63-bea5-e8db5e70db6d
Gold,4f3a3d91-10c2-4393-a41c-58a726fa0c76
Gold,c68ea4a1-22ed-4df6-be5f-9ae1923f29f2
Gold,cb038036-4173-4395-b573-4ceb47108c04
Explorer,f63b5782-d712-4033-9f33-747f7fad23f9
Silver,bc9f5265-ec4d-4140-bcec-909d1e55cfea
Gold,508b2249-3c4d-4dc7-8478-8c85a48bf26a
Silver,52f97b62-4cd8-47ec-9490-94e08bb87e04
Explorer,c565439a-bc92-4999-a161-09c19b527ee3
Silver,dd485705-ed0f-4548-99fd-07aebb69bb20
Platinum,d7ec903b-11b6-4e3a-9b40-1091718b72ce
Platinum,5e2113d7-297f-4528-861c-059911b2204b
Silver,338bc09c-0b91-4576-84a6-86729c1409d1
Platinum,f50001cf-4d6c-4ee0-b2a9-8a2351632265
Platinum,e1198998-f32a-421e-9d14-d9304d5f6621
Platinum,340b02ce-1afa-4916-9b51-11a3d395edf9
Silver,60bb0bdc-f8f0-4495-bcc9-c685d0a96a20
Gold,85a41695-dbf1-4046-a434-e046b7af67c0
Platinum,fb3b11b0-f627-4f6a-8006-6f7bd5640cf6
Platinum,3297ad18-3ab1-4685-adf2-6002e09f0512
